,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,54.28051098436543,54.898448916166956,16.196236116089814,0.7379864983810617,0.1404420710964975,0.7737579704074836,0.6739205297422175,0.4,0.6361520762920834,0.12739941086622472,5.702849964686767
Basinhopping,54.28051102449636,54.89844893985796,16.196236160096323,0.7379866245872254,0.14044224437212202,0.7737578847698192,0.6739205464946949,0.4,0.6361522595066776,0.12739937867396403,5.702849964617823
