,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,126.44143405166969,125.73325136613698,29.899775322714465,1.0,0.09401080391658669,0.0054655837532311844,1.0,1.0,-0.00022754621749237905,0.1589120883206444,1.189743292153841
Basinhopping,126.37700646062576,125.7343451101097,36.88498319449193,0.6632979288900527,0.09850800731789149,-1.6699417645372434,1.0,0.4,1.6129368490730658,0.19136614141133634,1.0556436719735895
