,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,64.05378173599632,63.76940244941723,20.102814068509954,0.6786199300081854,0.13097194479549953,1.1926837905734038,0.861179663268552,0.4,-0.31318708823537894,0.1948448909315565,1.9370776675061603
Basinhopping,64.05381540625565,63.76974987406656,20.103736744029117,0.6786019758945369,0.13096292626018408,1.192670326862535,0.8609568359021678,0.4,-0.3131033243685273,0.19484488488220358,1.937077626909698
