,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,41.55207877741315,42.58022819527259,11.451087779191603,0.8292049797745208,0.133317800103029,0.2731269590193621,0.0,1.0,0.20399226651380978,0.0,4.034508976276676
Basinhopping,41.61110038776726,42.610481719288174,12.025277764135623,0.8215905339031434,0.12258915679138344,0.2509315328319167,4.34860877128877e-05,0.4609018253437684,0.08988829779015328,0.4954151243731162,3.8571147441742415
