,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,131.35718607409555,131.35810779489177,20.054841512544222,1.0,0.02447743419955291,-0.1464939638030114,0.001057113676868665,0.9896837434687771,-0.028002184376435764,0.19575477207822864,2.5275068216649337
Basinhopping,130.79999976205573,130.80000004106506,28.048348752463045,0.990664549395289,0.015981760462696854,-2.375847361837198,0.10510835947585487,0.4001693318534614,1.5627379245395696,0.14435709146787282,2.236276916988422
