,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,89.14442787493566,89.33086840172581,23.841391018016203,1.0,0.062062017673745674,0.016995497312812358,0.07296531856427439,1.0,-0.11276921360828053,0.056334371718174875,1.185868363644378
Basinhopping,89.13700930326577,89.33292294174868,24.478743016523794,1.0,0.057943261416923963,0.18072729582520572,0.19845526920272735,0.4,-1.4030909380345493,0.17941263688345357,1.132799087637102
