,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,127.75957310859677,126.49647592647037,28.8323979366937,1.0,0.0888358338221327,0.026873700409640083,0.6283015379347775,0.9999833715920171,0.0032276915940215303,0.13337097144578028,1.3646840109074332
Basinhopping,125.43847497064984,126.71910420950073,35.685771641011904,0.7905486989300362,0.08116665383665016,1.3231149317411737,0.5058830713508532,0.6953020723091768,0.8462772297545278,0.11251641025588338,1.20876619864774
