,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,57.59999999377167,57.999999998630045,18.74798105930071,0.5732118485100461,0.1899606067515573,0.6695600978953961,0.3078378129061658,1.0,-0.02206625124991668,0.009616740516631844,1.40035084959666
Basinhopping,57.72081385918053,58.038481353147255,18.138463198971206,0.5892098170999018,0.19748718589964845,0.6613957788205524,0.0003682924998716185,0.999328248597722,0.487034189397791,0.0645940223087054,1.3884152849184235
