,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,75.88459290907855,76.46667954860683,19.793169697404572,1.0,0.12712021296784531,-0.9907295954487766,0.03699673268732265,0.4,1.3545011836527223,0.02744631609934141,1.5749560588082658
Basinhopping,75.91497518031692,76.46196204536447,22.230647469561166,0.7998781150285524,0.12716505278757112,0.022770737720194233,0.053618424204017155,0.4,1.3815372000742978,0.023753523488178628,1.391129212642895
