,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,50.609223388392,50.94604136730751,16.075307604372732,1.0,0.019673342668025933,-0.07557918586110243,0.2549799388103421,1.0,-0.0023040824488376383,0.45309343734585905,3.926071396932062
Basinhopping,50.62672215149418,50.940357067397585,21.492201824241615,0.5476562316850537,0.02177559142435336,-1.2401057456045583,0.2370095652760372,0.5745566143307974,-1.860684995087592,0.41799468855270105,1.3547827167358277
