,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,51.03549211360984,51.51501377051929,16.696905051952704,0.5540130869632431,0.18731887102956246,1.0060022537790874,0.012387997458356809,1.0,0.1031178731443893,0.010472742797646473,2.6661849110509017
Basinhopping,51.07934887672286,51.5369503832271,17.18954975136591,0.5714876820510725,0.1565220180189201,0.9781745354274645,1.0,0.4,1.1152231175450356,0.18580033985540237,2.641870605260731
