,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,128.3073224760718,128.49757607545712,40.25484505894126,0.7659316222314754,0.04603149789961463,-9.736142263248855,0.5406499085778482,0.4,-0.21323639774747621,0.2904766904015934,1.3004032069129499
Basinhopping,128.30805621950807,128.50107714262268,40.23295967636738,0.766359982302519,0.046056715412991944,-9.734684785820567,0.540439155840526,0.4,-0.2139995041849266,0.2903806854646845,1.3004024509472794
