,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,45.79999999910852,45.9999999982169,19.73246953224966,0.37685002407815604,0.039505610199978204,0.48618021509810877,0.9378436426060995,1.0,-0.2227860510480436,0.2939870356014285,2.277755299864099
Basinhopping,45.79999999278622,45.999999995692676,18.47535556554702,0.4590719676766812,0.055089104780329884,0.48959476330832435,0.380663168343484,0.4973300372813706,-1.1402657505822853,0.13991746996225057,1.9576069073654472
