,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,36.49132068651911,36.708825028780986,10.24750593211403,0.7932388866565636,0.14719818924851436,0.21806235886167089,1.0,0.6591429186686382,-0.5206527627318536,0.1822936781422974,1.4204767073909663
Basinhopping,36.49134764248933,36.70882151207025,10.247486693925179,0.7932280693967371,0.14720049317259842,0.21812979936292518,1.0,0.6590222019173273,-0.5207269657777989,0.18230863546589327,1.4204767043422948
