,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,37.035435713913486,36.39174791509082,10.211936290867923,0.7767498046148462,0.11510731668352268,0.44064379767106915,1.0,0.4,-2.97368093797386,0.2307581843963518,2.274214425241145
Basinhopping,37.035435890635384,36.39174782940125,10.211936301553433,0.7767501981293051,0.11510722092491284,0.4406437091046296,1.0,0.4,-2.9736810049637885,0.2307577031374156,2.274214425195945
