,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,76.27506178156149,77.2825711897322,23.302407340831014,0.9131781693278019,0.09394109008454,-0.8705508195178341,0.5807027903566847,0.4,0.2765040643405693,0.22078904432497365,1.3458918540735305
Basinhopping,76.27491871269075,77.2822668927653,23.30299710665355,0.9131717095832554,0.09393291832202019,-0.8713288164120928,0.5810170348355586,0.4,0.2763153543288232,0.22088639126855888,1.3458918222517264
