,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,67.5663555937298,68.90381662145211,17.31388649984703,0.8140727420504713,0.1720868648282551,-1.3309682224119272,0.1469910186548467,1.0,-0.012942438715998102,0.011314638375773216,1.1372299955403744
Basinhopping,67.55678999596778,68.88348701555037,17.415808026227506,0.8227278359690857,0.1667955700617278,-1.2939352162705762,0.45015379450236076,0.4,1.4324629724768416,0.05586493848120268,1.1345170985115194
