,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,88.28172382716211,88.32585322952781,29.19279139439532,0.5786796073245506,0.09314322213402805,0.324043545907904,0.5129544151130169,0.45958164828433345,0.8114800635064491,0.12556839239947842,2.0233439434157523
Basinhopping,88.28186425492,88.3258148393924,29.192062787221158,0.5786596136573738,0.09315986859027059,0.3240764474419357,0.5123427909517738,0.45970616470128556,0.8117848446941534,0.12539854079639082,2.023343938681226
