,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,85.76028740693043,86.40801924817313,20.76698076153721,1.0,0.0919242668540616,0.2221884076080211,0.7980446489166764,1.0,0.02702265657327881,0.16713063184821178,1.4319750960110105
Basinhopping,85.80000008300155,86.39999989719125,27.56656981432763,0.5392984349621139,0.10555875748297289,1.1229118946012733,0.670366830075079,0.5593901529723431,1.0552080587040442,0.10725843497892996,1.0953796607790593
