,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,89.41937985453373,89.30616037644631,24.7301398706138,1.0,0.08880451418722742,-0.06488958326246229,1.0,0.4,-0.7345325717872517,0.30994778301421866,1.464717408755596
Basinhopping,89.44838088320077,89.38519260968286,27.185791011118255,0.7623280791120486,0.10713288998596625,-0.8849513957724168,0.12658340960547518,0.4,-0.43718016138079213,0.06328223362154409,1.391127467088327
