,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,65.90223764808206,65.7365672983623,19.89437364649144,1.0,0.0034629630993358424,-0.20155345193932242,1.0,0.7533744284732155,-0.15448545249540804,0.9395108586205222,1.3966251582234612
Basinhopping,65.90182524465821,65.73765341985532,25.296999905709836,1.0,0.0018336997164505125,0.026628425297208505,0.8210356556283457,0.7543503435809682,-0.15594137332571406,0.95,1.3896378110415224
