,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,96.53120142030033,96.25034785632015,32.393189372355835,0.3834274836641744,0.12787980990431722,-0.6205045021285054,1.0,0.4,-0.6456370875559679,0.18375136340590928,1.1568941291200716
Basinhopping,96.53126716624298,96.250511364744,32.39261145201106,0.383434894901329,0.12788224466540038,-0.620499995674164,1.0,0.4,-0.6456821671019499,0.18374722626675027,1.1568941275339146
