,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
9,66.9804976411584,67.19584415749749,19.082936591351075,0.432629754021953,0.16592896526649786,-3.2967201413815466,1.0,1.0,0.604058434684691,0.07104248892538818,1.2180967551468427,True
8,66.98052224507164,67.19587009826762,19.082939966503456,0.43262850257203916,0.16592864948785913,-3.2967200871561264,1.0,1.0,1.0890734933670498,0.0710436925240214,1.2180967551673887,True
4,66.98051014231605,67.19584383279668,19.08294305617397,0.4326257663644792,0.16592740340574913,-3.296719018768828,1.0,1.0,1.6385445370090508,0.07105132220936833,1.2180967552010404,True
6,66.98050529240697,67.19586011010402,19.082810572337653,0.4326295310440557,0.16592898853006374,-3.2967188731510126,1.0,1.0,0.8537772083283328,0.07104729541510162,1.2180967552304642,True
7,66.98053994339806,67.19584265246611,19.082923479888592,0.4326258793043437,0.16592747445506392,-3.2967209833961464,1.0,1.0,1.0654401936877504,0.07105075271800941,1.2180967553286768,True
3,66.98052874437917,67.1956592593048,19.083170404363916,0.43262991235946546,0.16593110334409578,-3.296708420619851,1.0,1.0,1.1767970696385448,0.07102487193303722,1.2180967597058558,True
5,66.9804506051345,67.1959366123906,19.082895189708946,0.43265873009289824,0.16593625873399803,-3.296719911729554,1.0,1.0,1.190157467522106,0.0709947276451292,1.2180967605845283,True
2,66.98041221649774,67.19543126662778,19.08359938839146,0.4326094660633245,0.16592122557413128,-3.296724127887268,1.0,1.0,1.1202412529998476,0.07106815138576598,1.21809677091235,True
0,66.97636825786134,67.19999867847581,19.073718702178528,0.4712401446322663,0.17559801209774892,-0.15545949267445794,0.0,0.7059669416181055,0.46902954066685587,0.03510001918069576,1.224305401621476,True
1,66.97624023631252,67.20002008075653,19.073876555150854,0.4712425952126415,0.17559491451524828,-0.15547569004680586,0.0,0.6536987425627321,0.6448818061787172,0.2811664245124446,1.2243054074701478,True
