,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
2,29.742035424644886,30.27116714791436,11.961797967557098,0.5603529974741221,0.058377166891196514,0.4728588384888815,0.26027666363862334,0.5393380326391648,-0.6125084373335816,0.3331972517731664,1.6479762282980583,True
4,29.742050823608075,30.271188053290206,11.962083664319868,0.5603152040731272,0.05837783510246127,0.4728530968659296,0.26027171827086515,0.539347190878909,-0.6124739538243483,0.33318003547655856,1.6479762351593035,True
8,29.742054853219678,30.27122246076193,11.962614127164668,0.5603396458130542,0.0583709492782343,0.47279197403387063,0.2602566943141372,0.5393795731249031,-0.6125230023235138,0.3331831184439414,1.6479762435325183,True
0,29.742139409515037,30.27126708392106,11.961322808647232,0.5603769869471521,0.058381087317531215,0.4728508546324713,0.2602897942853217,0.53931700803342,-0.6124593851185732,0.33319578794216403,1.6479762575066106,True
1,29.741933846229216,30.27116072389031,11.960964667181088,0.5603457130544516,0.058386358455432635,0.47281650966215427,0.26028880538453003,0.5393049334973834,-0.6125189750653467,0.333186451838089,1.647976291856556,True
7,29.742048830773783,30.27116565450612,12.000737408321916,0.5593223334082859,0.058061516042999924,0.4736915418349367,0.25985386099935337,0.5404478214983377,-0.6114507751129115,0.33327699134324856,1.6479879747439228,True
5,29.760895460813906,30.305990923600525,5.513690355193032,0.7555232317293881,0.24622098340689447,0.03696317147348448,0.0,0.4,-0.7249858048707924,0.04384973552760901,3.411176199460248,False
3,29.760901442012358,30.305994228128622,5.51370911231732,0.7555213193301913,0.2462206086435823,0.03696767393076413,0.0,0.4,-0.2254753827703061,0.20810117773562087,3.411176199473306,True
9,29.76089820799721,30.305999187509713,5.513717764032621,0.7555254843534529,0.2462185446729071,0.036973466493923614,0.0,0.6403106643335035,-0.8468698399036807,0.0,3.411176199883349,False
6,29.760885656162802,30.306000484712975,5.5137157326799,0.7555205496566793,0.2462200057375369,0.03696939256265517,0.0,0.4,-0.4345168311189448,0.43636586142157024,3.4111762000050203,False
