,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
7,69.35578414368024,69.32185615584142,22.32032074509768,0.4290289415875123,0.03345534507067008,-7.811170356709439,0.08611853773419922,0.655253182447395,-1.4796138071401572,0.11072828278424181,1.1406017900045058,True
6,69.3555280621386,69.321911039677,22.328284195181535,0.42895295188338417,0.03344192355185,-7.811183654792449,0.08613015103548882,0.6548817650796562,-1.4797232722409321,0.11078500060930813,1.1406018892229048,True
5,69.36423299318885,69.31693739889664,22.008156448139424,0.42201365298284493,0.034853074184091955,-7.809782481673288,0.06968359908834369,1.0,-0.5291679336794785,0.07157551659202535,1.2013420480555,True
4,69.42051909818252,69.33791465476155,13.894198566237458,0.48599109174955596,0.07137499511139374,-7.802718515992645,0.0,0.4,0.33626136776937265,0.17076237775999648,3.4245471758660466,True
8,69.42051569821223,69.33791568395795,13.894186292640443,0.48599114839885627,0.07137507185146237,-7.802718596966759,0.0,1.0,-1.0377295545773648,0.06927616417601819,3.424547175868179,False
9,69.42051958345488,69.33791381505992,13.894183724942208,0.4859915211208537,0.07137508062122087,-7.802718885618964,0.0,0.7779139982606811,-1.2814214813842386,0.38500608539994147,3.4245471758705577,False
0,69.42050595612054,69.33791015595132,13.894172112441048,0.48599176290631824,0.07137514198819606,-7.80271780600738,0.0,1.0,-0.48526000080484016,0.0,3.424547175909267,True
1,69.4204948789761,69.3379356317167,13.89415454274697,0.4859939233719964,0.07137501557686585,-7.802722184641866,0.0,1.0,-0.5645549408327342,0.141275250761704,3.424547176365117,True
3,69.42030818716553,69.33808986642163,13.8940838004748,0.48600055274970155,0.0713747198642224,-7.8027110619308875,0.0,0.6294851932582103,0.2888186184882121,0.29666355821056645,3.424547197854378,True
2,69.42041808567143,69.33786521570251,13.882544250721738,0.48621934991985255,0.07143407467912367,-7.802707047911951,0.0,0.7808239472043734,-0.17922699793887442,0.0,3.42454908729632,True
