,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
5,126.84435908007569,127.5050380598907,39.36179951463699,0.8503571789885719,0.025703789895638193,-2.768162526234321,0.11925674332324589,0.4,-0.2910222012815148,0.1745929205554803,2.1049025237512513,True
7,126.84262643033514,127.4975437589913,39.07242127062637,0.8544312971337312,0.025866041063282906,-2.772376076011904,0.11959319798935823,0.4,-0.2912102383505704,0.1751617325703286,2.105060217626205,True
0,126.84393785451017,127.50502851135704,39.72877593463207,0.8450873282107582,0.025505139729973963,0.3804846868902912,0.11876385503439553,0.4,-0.29180237619935,0.1738170326261086,2.1051476494903887,True
4,126.82669698464308,127.47079503444913,36.673374854024935,1.0,0.025100299354576954,-1.636033505675853,0.13091229365556847,0.4,-0.278234160012695,0.20324155521343817,2.1542875573615525,True
1,128.2675690225499,129.11942494052607,33.16143291373612,0.7941370878922154,0.0371098982772953,0.1538401917227119,0.0,0.4,-0.4836201384415344,0.20724148824242958,3.5560262024831677,False
6,128.267604227472,129.11944826344723,33.16142202203197,0.7941408756976388,0.037109812604413005,-6.1293610058835215,0.0,0.802667937139025,0.029238577755903772,0.41476195043636704,3.556026202542014,False
8,128.26761509326298,129.11915391025272,33.15970427426606,0.7941559284936248,0.037111446627290746,-2.987754559240104,0.0,0.4,-0.551704250958869,0.0,3.556026213740608,False
2,128.26651971195224,129.11948421436713,33.16149476053732,0.7941267050877086,0.03711023979036967,0.1537479760985181,0.0,0.6335197787838227,-0.5006158242403154,0.3652860049775465,3.556026236811931,True
9,128.26782987058021,129.11845543783394,33.160856124179794,0.7941992727763554,0.037109454696406835,-2.987475264806284,0.0,0.834007921163579,-0.721706102733437,0.5525419658942645,3.5560262614115,False
3,128.2653525312513,129.11085065002095,33.10584588159966,0.7948292709470655,0.037161684058321626,0.15276783522462892,0.0,0.4,-0.6455464651603103,0.659739301428495,3.5560360771395523,True
