,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
9,58.0172998576728,57.65017605037596,13.38063301432079,0.2,0.08266257745508773,-2.085423798180773,1.0,1.0,-4.320717785667962,0.3608796844922876,2.895269051369143,True
7,58.01729494296619,57.650183126323014,13.38064827855344,0.2,0.08266233237535461,1.0561693498431868,1.0,1.0,-3.5354840465830852,0.36088018271993383,2.8952690514083765,True
2,58.01730647458352,57.6501726962886,13.380604026729186,0.2,0.08266282502775783,1.0561695080689433,1.0,1.0,-2.354539581638233,0.3608794408707088,2.8952690514388384,True
0,58.01729008720542,57.65018332585457,13.380651735987607,0.2,0.08266224834436005,1.056170338309097,1.0,1.0,-2.550662388420308,0.360880405308622,2.895269051451464,True
3,58.01730366377514,57.65016303271379,13.380583505819176,0.2,0.08266292243086469,4.197764711204128,1.0,1.0,-2.6073584101345735,0.36088000407046505,2.8952690516748696,True
6,58.01728607824591,57.65014449227092,13.380520857867916,0.2,0.08266418818132215,1.0561656435193747,1.0,1.0,-3.4097594566860745,0.36087610114479385,2.8952690532977687,True
4,58.01716213000791,57.650392114796766,13.380174998556171,0.2,0.08266225498938103,4.197753409046339,1.0,1.0,-2.827877096547213,0.3608980714272027,2.8952690861278554,True
5,58.017350371816825,57.64996787106692,13.38042206954687,0.2,0.0826648489595167,4.197775214692994,1.0,1.0,-2.8598481666231463,0.360888417277242,2.895269099597561,True
8,58.01705892366705,57.65026335912409,13.381044224789902,0.2,0.08265558780969695,-2.085485730919438,1.0,1.0,-4.027472345193525,0.3608962490817977,2.895269117034705,True
1,58.01729632145467,57.65021095403793,13.391529195887728,0.2,0.08258929772934356,1.0561696148228747,1.0,1.0,-2.6604165463737686,0.360805637241849,2.895275331189543,True
