,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
0,92.50464496489569,93.12576201214544,27.02338400606415,0.709850658905378,0.09157520357487967,-0.09313975297294931,0.17689675621754034,0.5823820166276109,0.1755409029098718,0.06039819382518729,1.0597740442215415,True
1,92.50646823113661,93.12879756721294,27.01368556621826,0.7097235412316354,0.09165255188381265,-0.09297399110238323,0.1763863588682042,0.583249958073886,0.17382415605409643,0.06012863203612931,1.059774055053673,True
8,92.41526700673074,93.18829669901199,23.05701612555957,0.20495120196992295,0.05402801568852246,0.11152372476022895,1.0,0.8353051418734678,-0.3421916512814965,0.6330810174483769,1.0822122543031436,True
4,92.41402580148568,93.18880979409539,23.045322676849434,0.20471558479083668,0.054038424846469035,0.1138115727164682,1.0,0.8344291873115194,-0.3452624139248938,0.6333795936157607,1.082212404756608,True
6,92.41722350695792,93.18708247971617,23.060938892509846,0.2049696657353095,0.05394391166328477,0.1149114575555854,1.0,0.8339538016300467,-0.34657702341741053,0.633678420839618,1.082212525967451,True
5,92.41455307906108,93.17827167180079,23.05945079128694,0.20514722880081,0.05396774967541983,0.11282026749733604,1.0,0.834481008037485,-0.3431424331011312,0.633451469936041,1.0822126541852215,True
7,92.41520247319325,93.19046257707811,23.008784686298227,0.20536652498804783,0.05405205186474589,0.11132413196084413,1.0,0.8364042051521439,-0.34180928870563515,0.6333756121092093,1.0822138100417185,True
3,92.44657977621821,93.24971144160803,23.486563044868756,0.2059802758720028,0.053173927311190514,0.13052849955953147,1.0,0.8181289478726935,-0.36289049490144637,0.6341734866734654,1.0823835779059965,True
2,92.40446342667148,92.73669162852077,24.10620323863454,0.23232079955495388,0.05429322762222364,0.1393579519065574,0.9909881749460256,0.8178345858691689,-0.42489905623945196,0.6134676119111959,1.0840692954502256,True
9,92.43315623469336,93.14679324389637,23.956934145490294,0.2,0.01893797848051688,2.167849375054577,1.0,0.6658583096401925,9.443960738589297,0.8585895584478498,1.0932554955655909,True
