,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
4,117.14080693569582,118.68986065569457,43.47488130814567,0.38840964957631746,0.08629568251036485,-0.903507622514737,0.09613874355603,0.6045007736301586,0.8262372562434571,0.030778201283561585,1.0913030442604592,True
7,117.14096305856053,118.6877369345024,43.451024998050364,0.3885295988398524,0.08634155251979023,-0.9035848215916442,0.0961980709175504,0.6034086424153707,0.8275733201139487,0.03081827793093315,1.0913032722331317,True
1,117.17238690864787,118.68766259535779,43.30404453928828,0.3948750318580738,0.08600391422812319,-0.9048979425055425,0.0724131132413336,1.0,-0.24951337856714487,0.018213512725190076,1.094600191795669,True
0,117.08008791457908,118.78388591496098,36.7371126576541,0.4143831729509648,0.11094124569070873,-0.9125603911488326,0.0,1.0,0.15911137585872281,0.0,1.1640368378816086,True
2,117.08010168170613,118.7838849943581,36.7371519827962,0.4143818391998026,0.11094123548029675,-0.9125603406728675,0.0,0.8132933078841166,0.1280802782583472,0.0,1.1640368378862198,True
3,117.08013895167399,118.78390900814252,36.736963776857834,0.41438363632546377,0.11094154832954276,-0.9125598310060969,0.0,0.6527852585678873,-0.3115998331805604,0.3778811508412877,1.1640368379003248,True
5,117.08012760410533,118.78393920483192,36.73715431336396,0.41438127046961043,0.11094149985346928,-0.9125631231732749,0.0,0.4,0.6989981881222186,0.033987622659179,1.1640368379146502,True
8,117.0799956185637,118.7837734617725,36.73731512377955,0.4143666764927356,0.11094267860578998,-0.9125549805774529,0.0,0.4,0.5104922722468651,0.46056223535852736,1.1640368387902453,True
6,117.08895971518807,118.79061802402455,36.743162443710865,0.4143224169569216,0.11092982239879387,-0.9125775124046775,0.0,0.4,0.20352098354524573,0.0,1.1640371615580463,True
9,117.07890290813015,118.78346623842273,36.679057165110365,0.4149053395873902,0.11105827755845675,-0.9125958471687211,0.0,0.4,0.14069517381627406,0.7157507427103735,1.16403816271531,True
