,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
3,126.37763642251363,125.81399407633602,37.974357941505055,0.639614306008876,0.10458073683656403,1.491337199126529,0.18673429322085328,0.4259964091050021,-1.4836779299881926,0.054464691122193314,1.048725634552552,True
1,126.3785546892118,125.81341813435782,37.97590506777409,0.6396488236140456,0.10457075613851745,1.4912495017797263,0.1868109743732476,0.4257448670032588,-1.4833911581248689,0.05451139009475505,1.0487256500369742,True
7,126.3763856095947,125.81379579713207,37.976200285448066,0.6396146958349906,0.10457348533880918,1.4912490073127749,0.18691116044468145,0.4251498988622393,-1.4836078947315745,0.05457174503206974,1.0487256627299433,True
5,126.37572351254273,125.81544204766398,37.97475477505549,0.6396481916221174,0.10457304444108113,1.4913777551310954,0.18685383540666373,0.425727145373406,-1.4845432656145208,0.05452357074682518,1.0487257157021996,True
4,126.37482621167887,125.81219687676281,37.97753275321236,0.6395910629132598,0.104572811071699,1.4912891136437452,0.1868737271727824,0.42531902899310353,-1.4834886809316719,0.054550464579598335,1.048725740152185,True
0,126.3784104146926,125.8160692838871,37.980302420653786,0.6395744978585857,0.1045633001594313,1.491439528117485,0.18661082234568105,0.426535927579023,-1.4847281749785177,0.054406284075578834,1.0487258305514284,True
9,126.37623266928784,125.81368757733709,37.87222454542224,0.6405473654118778,0.10488580389040211,1.4913544199330095,0.18672965362715008,0.42418177072683527,-1.4838704141637276,0.05435352095346184,1.0487301910578046,True
2,126.37489364346798,125.81391233751185,38.149032780260626,0.6380917676921916,0.10405111664318878,1.4912875898939726,0.18687562504582067,0.42875635641714843,-1.4840056069746406,0.05471716531766825,1.0487380452884298,True
8,126.37007040505603,125.81262984197967,37.61620417728681,0.6428486338409246,0.1056598906646419,1.4915430550362372,0.1865687822860395,0.4203071198824769,-1.4839168434026795,0.053985465716958884,1.0487809133444717,True
6,126.32789444209986,125.80178990518625,33.89570616351258,0.634724833738562,0.12937996624249568,1.5022396876507458,0.0,0.6526889366505713,-1.6346952786797742,0.04634240477291113,1.0969519145030617,True
