,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
0,88.35928330308752,88.16414765490936,24.29300125742298,0.778567394911086,0.11633322235711567,0.005347069480196633,0.15725868798319415,0.7444460341718688,0.3880654780290509,0.04519517032466811,1.1783587393271222,True
1,88.36045425608236,88.16395488109592,24.28353488046379,0.7787366811955242,0.11638881854683338,0.00551624668545089,0.1573351191067675,0.7422916013051236,0.3880845664085965,0.045257417954747164,1.1783588388232722,True
3,88.36247316329334,88.16439941368145,24.40261181642192,0.7727304616856941,0.1160921397387473,0.01748176154387794,0.13898677105531823,1.0,-1.0284965146897687,0.03428281767845122,1.1805853497266428,True
7,88.49787265781194,88.09273515635746,22.811187026225078,0.2,0.033304522757705374,1.0734002914957754,1.0,0.7272301788870851,-0.09307946866330015,0.7977817214691901,1.2649829467563687,True
6,88.49723724244956,88.09262899816174,22.81140396549079,0.2,0.03331768647202073,1.0736332683436078,1.0,0.7271817845366337,-0.09324220873427352,0.7977176729964683,1.264982971450041,True
9,88.49790666413682,88.09380952969528,22.815268366329843,0.2,0.03334526567516951,1.072903653846077,1.0,0.7270759652976928,-0.09365292720754195,0.7975490500869882,1.2649831025816547,True
8,88.47415527642146,88.11036969426803,23.28862323305181,0.2476896931513712,0.030693633090284538,1.5714381127719614,1.0,0.6952187364243151,0.02354723522439433,0.8092787140129815,1.2670289548014924,True
5,88.49502894228837,88.11669013754728,21.162636516574654,0.7909463514417452,0.14790260811676167,0.03818317489499905,0.0,1.0,-0.8600774325097288,0.3202121071386307,1.292765357819013,True
4,88.49505570932297,88.11664582560819,21.16233924242551,0.790950825734087,0.14790447214838284,0.03822637494734085,0.0,1.0,-0.6502455769699594,0.060819754309847554,1.2927653589883743,True
2,88.49469348836831,88.11666983288083,21.16098077939104,0.7909995006694771,0.14791028260762581,0.03815437617502499,0.0,0.4093784902684261,0.6756311273811417,0.0,1.2927653752296253,True
