,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
2,38.89659541958902,39.697365071693106,11.48309914294537,0.7991291335909266,0.14956649453868112,-0.1326029293199476,0.008924477714530114,0.9989461762622636,2.079263631359406,0.04658626148372123,1.4174159962822657,True
8,38.896485492452996,39.69501430744708,11.482191759767106,0.7991043714759984,0.14959423684415146,-0.13260714487003988,0.0095210284847941,0.7751070223896145,2.218329864891405,0.06021528959042829,1.417465142771303,True
9,38.89663162699124,39.69403145097947,11.481674648904868,0.7991159064602595,0.1496081982233181,-0.13262475157418804,0.009101335817178613,0.8251735688003357,1.9755035413255515,0.05859655360233941,1.4174976213363992,True
7,39.000407093484185,39.79751675246257,10.205188752888452,0.8655382498281619,0.16761507318273466,0.024613448835191263,3.338980227415586e-05,0.9937303504192153,2.2510978026635065,0.0530836164807778,1.4973494334067092,True
5,38.940934076636495,39.75937414433841,10.285652262860681,0.8113314069049085,0.18369163506086242,-0.10512883548911674,0.0,0.8963198881755948,1.7077663707722373,0.16577827439290677,1.7229523864278888,True
6,38.940934868416505,39.75937543467314,10.285655181543795,0.8113313419236444,0.1836915934859606,-0.10512857310739426,0.0,1.0,2.174014992201025,0.0,1.7229523864292193,True
4,38.94093529513402,39.75937119404286,10.285646852430112,0.8113319613397826,0.18369168313213183,-0.10512961245645346,0.0,1.0,1.8456760242725254,0.2642030162206385,1.7229523864324445,True
0,38.94093699225587,39.75937247355041,10.285651150526862,0.8113315385731689,0.18369161063676634,-0.10513023360177445,0.0,0.4022690880637836,2.7155668266087294,0.3947364336574561,1.7229523864325411,True
3,38.94093174161707,39.75936031612529,10.28565310824646,0.811329828679284,0.18369213667323064,-0.10512634445415325,0.0,1.0,2.024981064722643,0.0727811008659067,1.7229523865600362,False
1,38.94094504870275,39.75936305247364,10.285696757460085,0.811323261089677,0.1836922844122024,-0.1051410507449056,0.0,0.4,2.436967177058642,0.4212053797090493,1.7229523871774508,True
