,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
1,134.80187154987328,135.08869645550266,41.793730307603845,0.8697939640958273,0.050463289601487146,-0.6064418339350959,0.2993989310763808,0.4,0.14942800921983948,0.2464038483604838,1.195533357186102,True
5,134.80284287229313,135.11369829330326,39.531829585643614,1.0,0.04923057796254592,-4.8368045086361375,0.32181196982664434,0.4,0.11924856745236503,0.2783965822045673,1.2001613387311596,True
9,134.80286840779888,135.11412373604625,39.55352230686092,1.0,0.04918944334027106,-5.5416200487569585,0.32176827905166266,0.4,0.11926556061248463,0.2785097362634872,1.2001614633284894,True
6,134.8028519892636,135.1141888583078,39.58646038149377,1.0,0.04912792841082633,-5.299534250465049,0.3216995852838814,0.4,0.11921830225287454,0.2786822807434068,1.2001621598388132,True
8,134.80254649338255,135.11311153871014,39.8272276693872,1.0,0.048679752972319114,-5.3864372352772545,0.3211093745688381,0.4,0.1190138851449224,0.2799051176620798,1.200185467808893,True
7,134.80092949572972,135.12097263268205,40.04572118291749,1.0,0.04827957541777194,-5.21959519372802,0.3206399455741619,0.4,0.1187136317364999,0.2810208203473742,1.2002341960025271,True
0,134.7525588421887,135.45346929315545,29.290800221438545,0.7106852920074601,0.11265203808178265,-0.04921913455919675,0.0,0.4,0.33778656998405643,0.0,1.3606025397878874,True
2,134.7525520170148,135.45350258868265,29.290773650332348,0.7106873006951124,0.11265197789086975,-0.049218746910252874,0.0,0.4,0.12248975554881894,0.4123847591157511,1.360602539794102,True
4,134.7522082852341,135.4531931455633,29.29108680774079,0.7106384749082734,0.11265458188523429,-0.04908883853239615,0.0,1.0,0.11167781534587229,0.0,1.3606025464932867,True
3,134.75300325118874,135.4534346924237,29.286666326643076,0.7107135568001751,0.11266771837446696,-0.04916383031227682,0.0,0.745927041960816,-0.33404187435615973,0.0,1.3606025571321558,True
