,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
3,47.74646145354843,47.66077614255789,14.743464781870319,0.38284980788582884,0.15636147196459405,1.0280323667615756,0.9315440460616702,1.0,-0.8598953564660526,0.2723607393574859,1.9190879873195763,True
4,47.746533593689726,47.66074692311792,14.742862320508763,0.38288120101266543,0.15636967282251424,1.0280140285901025,0.9316084089560526,1.0,-0.4607331441103824,0.2723557504059697,1.9190879934694314,True
1,47.746689175186624,47.660642492734304,14.742867641175913,0.3828417432573417,0.15636918367975938,1.0280226495667328,0.9316138737673816,1.0,-0.8019673778649835,0.27238208603524144,1.919088001306274,True
7,47.92456886634743,47.48670155799207,14.900010874828547,0.5816737084241445,0.19257348698004925,1.0372796682291001,0.0010601421726100528,1.0,-0.07227413016040363,0.95,1.9563355571595977,True
9,47.76843196618579,47.68881160115006,14.469001129785116,0.5810061302279494,0.20466186669315567,1.0362015430810907,0.6532183884538285,1.0,0.15239785129868647,0.0,1.9936105963114505,True
5,47.76846889403117,47.688794168989965,14.469034526931193,0.5810058112750826,0.2046613324607437,1.0362004838622496,0.7433637401820247,0.8878815353480611,-0.9041192609652191,0.0,1.9936105965117277,True
6,47.768433611744726,47.68880344968572,14.46902011678098,0.5810072549056671,0.20466102673714498,1.0362087996675724,0.38506085247508953,0.9845924930779535,-0.5515613403450093,0.0,1.9936105965401667,True
8,47.768444664613796,47.68878838862923,14.468993293400654,0.5810076579216447,0.20466197234386735,1.0362008168571566,0.0,0.6420809238518579,0.23618357698258252,0.703365565945127,1.9936105965521347,True
0,47.76846991493296,47.68891103973842,14.468978729984721,0.5810060316929181,0.20466235810023703,1.0361957740391612,0.7050087513786218,1.0,-0.3963578599138656,0.0,1.993610600834049,True
2,47.768878742160446,47.68866261252352,14.468710765299557,0.5810175583173172,0.20466449056727007,1.0362022808386677,0.6876307438366102,0.5917714105815828,-1.1390396181967704,0.0,1.99361063288296,True
