,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
8,61.619875955857104,61.81940135416515,17.362190256339463,0.643896476265723,0.07154606245771693,0.34933092169447255,0.15483168631781963,0.5148613676321099,1.8515880557931426,0.12626462748048176,1.3734991838965085,True
3,61.606555363811104,61.835268475029466,17.38086439529566,0.6616086930575273,0.06969327917570851,0.3516066510117419,0.11970450551876742,1.0,0.5185503881775025,0.07176941955816807,1.471355208658748,True
1,61.606606656220606,61.835314985167166,17.38091025593003,0.6615972482723365,0.0696939971700195,0.3516408451212934,0.11970365327634569,1.0,0.05908598008599921,0.07176862528113047,1.4713552172441722,True
2,61.66960729527603,61.69926862287935,12.898644092305368,0.7138728450093781,0.1152250846529747,0.3855279006899425,0.0,1.0,-0.3687796553700722,0.09361177260462615,2.653607312714109,False
5,61.66960812883695,61.699269240523016,12.898647563231545,0.71387274337076,0.11522504944791634,0.3855277426498503,0.0,1.0,0.9220649204709126,0.46689679928569106,2.6536073127145623,False
0,61.66960973933208,61.69926895218651,12.898648994039082,0.7138729319750163,0.1152249939546072,0.3855276191333878,0.0,1.0,-0.34220785072316534,0.4524403916986879,2.6536073127190503,False
6,61.669611067535,61.69926975684816,12.89864429263087,0.7138730423008494,0.11522505451717147,0.38552807424093993,0.0,0.854093422650617,0.8526743097764871,0.0,2.6536073127198287,True
7,61.66960916493385,61.69927637759302,12.8986606085455,0.7138721813844616,0.11522498643823417,0.38552660479308754,0.0,1.0,0.7827197998477325,0.0,2.653607312744862,True
4,61.66960623656506,61.69927018305106,12.898669761913439,0.7138727145810048,0.11522479682361235,0.38553274733162096,0.0,1.0,0.8297357755796667,0.015125229453481603,2.653607312828067,False
9,61.66958024225615,61.699284369041415,12.8985847757093,0.7138670113089336,0.11522730917995336,0.38552677805913343,0.0,0.7814679661930115,1.6628107895069348,0.5537151554664886,2.6536073155697824,True
