,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
9,100.93444011182943,101.95102877481406,31.297967970240627,0.5735767058102186,0.1253517288590354,0.13209525679601478,0.20351039179301952,0.4,-1.6014436999261632,0.04176587555700633,1.0436213085138903,True
4,100.93477863010638,101.95112323282511,31.29551875742283,0.5735909739659748,0.12536167432861614,0.13211775293053046,0.20347715535668986,0.4,-1.6014559440686646,0.04175323339918807,1.0436213089762787,True
5,100.93499627467243,101.95129455799969,31.293678312230806,0.5736618693888127,0.12536397747192043,0.13210125326296535,0.2034111312167231,0.4,-1.6016944010437224,0.04174731091995773,1.0436213147166116,True
2,100.95702301904959,101.90491660923726,29.92752108208204,0.5953487585621497,0.13296706669994077,0.13895563147916515,0.0665442469908886,1.0,-0.5854807551165374,0.008335965812850406,1.0475993693696712,True
0,100.9561069966277,101.90556311925624,29.911137578230914,0.5955556392504028,0.13303415453885456,0.13906890469887376,0.06637402740295739,1.0,-0.12620716124106227,0.008313170056240231,1.0475994511107718,True
3,100.84917869672769,102.05989555289939,28.152512903337918,0.6019316856373257,0.1463326221531117,0.13992801177793507,0.0,0.7878653743756289,-0.9494354859179956,0.0,1.0594469612351656,True
1,100.84915189084877,102.05990086203849,28.15258432072554,0.6019315620527903,0.14633227394879877,0.13992741823705063,0.0,1.0,-0.29460666806262414,0.1584096892982392,1.059446961240262,True
6,100.8492170011076,102.05987249982235,28.15243956174045,0.6019349923262246,0.14633246608963427,0.13992864919154271,0.0,0.43952357545108844,-1.5654514996888111,0.0,1.0594469612627795,True
7,100.84911615018365,102.05983406695076,28.151918869636404,0.6019476090925554,0.1463322690474819,0.1399301534573363,0.0,0.9207479854527844,-1.570834100318873,0.48197215952385986,1.0594469618175364,True
8,100.69565624344477,102.02891143503649,27.849912616667503,0.6055134092410736,0.14757166774973968,0.127258748772224,1.0,1.0,-1.1521285049438739,0.0003300481915862909,1.0597985266409742,True
