,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
8,80.65969227523178,80.83500370906127,17.863137887165564,1.0,0.22505915976199747,-0.1354997097128822,1.0,1.0,0.8032269768230124,0.0014092669786318654,1.3124958754900558,True
9,80.65964072918653,80.83505609291795,17.863572308504732,1.0,0.2250494044059303,-0.6179186017590791,1.0,1.0,0.8652281803695564,0.0014266795522999785,1.3124958788134908,True
5,80.65967168766522,80.8350047232945,17.863054601106256,1.0,0.22506335133734925,-0.5583134874269086,1.0,0.9957177819424041,1.1387731426958552,0.0014010463275971818,1.3124960597576851,True
4,80.65919374089242,80.83470213534886,17.849177901515088,1.0,0.2255862750194083,-0.4218881107345842,0.9353219187496141,0.8932655326181443,0.8352365767864895,0.0,1.3125051081639094,True
6,80.65912404910532,80.83471933316284,17.849115839757484,1.0,0.22558769049409297,-0.5549602271618111,0.9233756113028365,0.5693039920938362,0.6393868230617015,0.0,1.312505108700054,True
7,80.6583907897983,80.8355289819096,17.84925282152323,1.0,0.22558514208321728,-0.2306294336997998,0.989171887156464,0.7666483674809932,0.5667235092433982,0.0,1.312505185520823,True
3,80.6580807865773,80.83558353197459,17.849266323940647,1.0,0.2255851116209483,-0.528597432558831,1.0,0.4004522237126791,0.8610976956131393,0.0,1.3125052252427227,True
2,80.65858951458036,80.83675244369671,17.849001699994602,1.0,0.22558869344472018,-0.49024856231520275,0.620004672818822,0.6542429498659421,1.0030720236230244,0.0,1.312505370955611,True
1,80.6569304611551,80.83058343699156,17.85074334075719,1.0,0.2255622285917778,-0.5820596836298824,0.6072237205019902,0.6569119331759492,0.894831949746358,0.0,1.3125064022659874,True
0,80.66281037889155,80.82962011363198,17.848665825785325,1.0,0.2255942612829249,-0.321292256965831,0.3184885588466863,0.9753987925663177,0.41349426553617685,0.0,1.3125073442108577,True
