,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
0,135.00042183529425,134.1181056967823,34.668915869318504,0.9337708897723671,0.06691511817180654,0.7433239554507577,0.4121120025478153,0.4,-0.6622988949527003,0.1738006809946212,1.5814472443874914,True
6,135.00106227707374,134.1193240366196,34.670644190787215,0.9338070444659696,0.06691689623423283,0.743164466824111,0.4113575745161692,0.4,2.479746145726606,0.17361174834190665,1.581447319561145,True
4,135.00465014975848,134.12217128084322,34.66402961705042,0.9339061194339607,0.06693267080756729,0.7464830836536989,0.41127151128410033,0.4,-0.6618948202508588,0.17353807580520106,1.5814478001369046,True
3,135.0079682819939,134.12624283832608,34.82111819237403,0.9306844567441361,0.06657140267571356,0.7584199260666181,0.4186123577174118,0.4,-0.662692946470988,0.17606789320491903,1.5814741797538845,True
9,135.01100151032173,134.12802988613373,34.48381467164384,0.9377191202594126,0.06735191853850889,0.7378539364982106,0.40229054625169886,0.4,2.4813000887291046,0.1704810306068036,1.5814804704799132,True
1,134.94349676960465,134.2162030251149,34.67790279894101,0.9337736351982732,0.06687332472924447,0.7425932725785951,0.4070130937868216,0.4,-0.6578885659347067,0.1735754786682346,1.581519002721039,True
5,135.0158499042801,134.13528152769143,34.957760168551864,0.927657283620684,0.06628987766259371,0.7290806324600873,0.42386875668903556,0.4,-0.6688593629962121,0.1777782758883592,1.5815290144914913,True
8,134.9481205042155,134.22262586101007,34.866662861458714,0.9298275526932078,0.06646472339500757,0.7401519926212303,0.4141042656354324,0.4,2.4802224713946774,0.17608303157955915,1.5815485963061375,True
7,135.0016391172621,134.11987197451813,35.07993051241583,0.9249896524582831,0.06600190856124459,0.7362589649261684,0.4304964044793426,0.4,2.4720936297944816,0.18014151952306268,1.58159350203835,True
2,134.95223685040736,134.22725920458063,35.056515948345904,0.925841601276464,0.06603539106249379,0.7402083609309954,0.4232578405869325,0.4,-0.6652031218900994,0.17919920767246503,1.5816416107336468,True
