,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
4,88.87495340193864,89.78000497600428,29.142142344455642,0.5693656473252775,0.08172943761919314,0.7434062600055821,0.9907274046038317,0.4,0.3886419946889187,0.28092354860146695,1.4957109397054729,True
5,88.87411041068769,89.78159111451463,29.126370749108602,0.569576441054974,0.08172465275003964,0.7435651116382583,0.9941825102093748,0.4,0.3886823108449206,0.28176155217463555,1.4957110774572764,True
1,88.87368256996506,89.78128695851939,29.14063626846179,0.5694181047245739,0.08162444824313266,0.7439385151877808,0.9974621536737196,0.4,0.3886120466675961,0.2827357408783388,1.495711210797559,True
6,88.87381928355998,89.78148232329639,29.134772941109702,0.5694712017682615,0.08162081282116664,0.7441333043295432,0.9995239992689977,0.4,0.38851304154691096,0.28317877351550735,1.4957114659020023,True
3,88.87383723838875,89.78121812880704,29.1346844104403,0.5694840440807348,0.08161539637771324,0.7440857289303655,0.9998838067388843,0.4,0.38868537878009535,0.2832695515684178,1.4957115298448298,True
8,88.8737556932477,89.78183181079862,29.114870252672965,0.5697127637406165,0.08180899044129089,0.743216658387636,0.9917701635216919,0.4,0.38870505655569215,0.28095719334144625,1.4957115411389932,True
9,88.87239193114928,89.78444949426942,29.131528458630594,0.5695166018001243,0.08163974494478485,0.744047849628821,0.99906636598553,0.4,0.3885963534094342,0.2830086402425764,1.4957116162452944,True
2,88.87445408005922,89.78026609677732,29.18692126927639,0.5687785235599228,0.0815877994087777,0.7439846468266605,0.9885999144821738,0.4,0.38759831436096814,0.28095006961042174,1.4957128020795056,True
7,88.87184647933493,89.78583297066108,28.945321196768575,0.5719936752655501,0.08230557150184249,0.7414500735403883,0.9997497061598702,0.4,0.3914939480972966,0.2812478271449961,1.4957486609923991,True
0,88.69478501790992,89.98059192141993,25.158108099108517,0.5490617303604066,0.12873082207879452,0.6357626037292483,0.0,1.0,0.38433327228910363,0.38148093402859584,1.5967306597202107,True
