,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
9,88.2816554983274,88.32567188683947,29.191868945881804,0.5786715729128312,0.09315360200414312,0.32405772930543625,0.5127203058360221,0.45966750240317406,0.811596141898288,0.12548152673698443,2.023343924062901,True
0,88.28181029452107,88.32577451528599,29.192129981549954,0.5786636811488204,0.09315270837787731,0.3240627022113824,0.5126684535679795,0.4597751022189935,0.8117660676641747,0.12546488070955417,2.0233439345867503,True
3,88.28200152878186,88.32727120383332,29.19468706934679,0.5786239496354557,0.09313993079189561,0.3239942896579817,0.5130731408694664,0.4596554230650883,0.8119453993259155,0.12556899685831927,2.023344100393947,True
2,88.28303272033632,88.32533073013028,29.190862246288546,0.5787400808428331,0.09315458275623831,0.3241956082397564,0.5122113875217563,0.4601511757052079,0.8106927948277215,0.1253315062385328,2.0233442855821955,True
1,88.2816493253738,88.32617641197633,29.18240361103378,0.5787681166121339,0.09320802342276789,0.32416814255377513,0.5115263178493885,0.45989159391673523,0.8118766882363767,0.12512825881896783,2.023344422461509,True
4,88.28271926523782,88.32898844388046,29.19366758978614,0.5787063498212447,0.09313724353300515,0.3240740514273124,0.5128592179162096,0.4597771579370271,0.8113819931085539,0.125532082089932,2.0233446605230476,True
8,88.28308922516136,88.33035819276111,29.196883030286607,0.5786088297671068,0.09314075122410058,0.32391907455198665,0.5127380844904735,0.4594056270506643,0.8121682446626467,0.12554166775967318,2.023345434806041,True
6,88.28197830297457,88.32620865293612,29.142712080815993,0.579311149087875,0.09339991900143112,0.3247610403128041,0.5086764613322186,0.45903234293161144,0.810936634691592,0.12441775293153783,2.023353490999939,True
5,88.28115113744684,88.32568341779164,29.243458954080463,0.5779201489330903,0.09293586762455026,0.3234149456480414,0.5151204404802092,0.4602394479634884,0.8137755023983481,0.12619704327030604,2.02335408278546,True
7,88.28233580040714,88.32512741935284,29.09763564478724,0.579978407196283,0.09358664817464751,0.32533515116558703,0.5064057901344675,0.4585664543346012,0.8084519466892547,0.12378790793988151,2.023378509197043,True
