,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
4,88.89017865548713,88.77485934422934,27.06948289539872,0.6741396567019069,0.06716490577161616,0.8414425615636338,0.2978696299126736,0.4,0.5045910138311134,0.14047458995015183,1.4493774484059874,True
0,88.89047443776437,88.77342599732903,27.070460831172035,0.6740810473389219,0.06716811841684192,0.841378920222916,0.29758433363004205,0.4,0.504306259252913,0.14039607369969656,1.4493777428213706,True
1,88.89008794702723,88.77492897788868,27.084259027338785,0.6739576140036735,0.06711422070760475,0.8416502422696651,0.29846652828826664,0.4,0.5045217766915331,0.1407110558866669,1.4493784845426123,True
2,88.89017453909801,88.77472130425288,27.09067630561389,0.6738735777797521,0.06709397796601597,0.8416984199726935,0.29861989975779635,0.4,0.5045154463753286,0.14078331368522526,1.4493795261986229,True
5,88.89006522196995,88.7749262226266,27.112131290629755,0.6736516004618329,0.06701555933879248,0.8420121121805706,0.2995969736108992,0.4,0.50439542624784,0.14117303543018356,1.4493855528025474,True
3,88.88969023441953,88.77541754493629,27.11309884636875,0.6736440786260268,0.0670119374436631,0.8421470998608224,0.2995877713576091,0.4,0.5042873370400218,0.14117820904166303,1.4493859505131144,True
9,89.19999999834093,88.60000000135803,23.911074529257437,0.669455864657523,0.07423096392022602,0.7923140208457343,0.9369755261934724,1.0,1.9378979243920176,0.1380135053525149,1.6681865490625853,True
6,89.5605227214947,88.81701878210448,23.891124982403074,0.6486816024271799,0.09188240823259687,0.7858503245026811,0.0,0.7039939487855538,0.7000760342732307,0.6060090755444574,1.8409663617461698,True
8,89.56067669678201,88.81696495838492,23.891563009243985,0.6486506261313157,0.09188349213526352,0.7858083985145259,0.0,0.992583707569527,1.5297999086253182,0.8792855035364794,1.8409663757944619,True
7,89.56009129091036,88.81670533294873,23.889894100181927,0.6487136314605779,0.09188519963903853,0.785792226087575,0.0,0.9581084751221769,1.1195907783767012,0.95,1.8409664056964086,True
