,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
6,134.7104674422062,135.12638217397534,38.84249833173676,0.8279249813832346,0.05361644568163062,-0.7122902336612493,1.0,0.4,0.15635239145511495,0.4078915935291702,1.2251325395653518,True
8,134.7103309735804,135.12590021648182,38.84098602384245,0.8279441681339859,0.05361919521607489,-0.7128121813982106,1.0,0.4,-2.985513003134308,0.40787691414188204,1.2251325440513414,True
3,134.710497231901,135.1228125333309,38.835038528764,0.8282366150990428,0.05361297768171767,-0.7125436426509939,1.0,0.4,0.15586896855691443,0.40798799080099585,1.2251325940982112,True
5,134.71059227970736,135.12516108509462,38.996924012963035,0.8256609450312237,0.0533633511599085,-0.7185362355392815,1.0,0.4,0.1567565503878791,0.4087576404739219,1.2251363373011097,True
9,134.71103269600607,135.12744255117892,38.67280230742135,0.8305744846187678,0.05387987922242343,-0.7043646875698197,1.0,0.4,-2.9859784705261747,0.40707326126741916,1.2251368817706174,True
4,134.71052824887462,135.1274165525858,38.622299586648424,0.8314563184924386,0.05395517152184622,-0.7038445596498439,1.0,0.4,0.1551523102484768,0.40686986092593924,1.225139780425802,True
0,134.8726210401857,135.07316508121642,38.82183499936915,0.8272427799214551,0.053712569219865246,-0.7099839290508123,1.0,0.4,0.15798475297227477,0.4070763523563553,1.2255416180458898,True
7,134.87241082622273,135.0760807368052,38.54182851244674,0.8313844871785938,0.05417058611168526,-0.6980470368241563,1.0,0.4,0.15677227407660432,0.4055456783264785,1.2255542710811993,True
1,134.87220467172287,135.0756685401805,38.4185092423101,0.8333416045957157,0.05436714653550138,-0.693888486754915,1.0,0.4,0.1561864492783726,0.40493736201995106,1.2255677374328875,True
2,134.87250080129985,135.075928590335,38.23804914703381,0.836197726238699,0.05465546446563769,-0.6876274465972353,1.0,0.4,0.15532919087720717,0.4040666244707004,1.2255965890407405,True
