,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
7,115.89330343671887,115.78186810895589,33.07966402945203,0.8027893894729046,0.07026581970851767,0.4291454005417396,1.0,0.4,-3.9690574747206986,0.35081380898487013,1.9284557246904301,True
2,115.89310337341853,115.7814864645716,33.08080929261832,0.8027190601576568,0.07026676769527822,0.42882645560054883,1.0,0.4,-0.8274347259777198,0.3507887163702831,1.9284557539540217,True
1,115.8929837472329,115.78161381393537,33.07577347081575,0.8029150822405661,0.07027949219690036,0.4282016022624187,1.0,0.4,-0.8276067145973776,0.3507082423753793,1.9284558699304866,True
8,115.89217885989987,115.78097221025311,33.08016206419879,0.8026687286712514,0.07027387657383972,0.42821374086103026,1.0,0.4,-3.969957421937798,0.3507535890111912,1.9284559494930889,True
3,115.89280273743874,115.78131507422671,33.04827923034265,0.8034668548366076,0.07033038330996677,0.4293915453339039,1.0,0.4,-0.8271395627177883,0.3506663507735324,1.928456348351248,True
5,115.89259909238578,115.78124202108883,33.22120827565727,0.7998958299834552,0.06996184687071634,0.42813355416782234,1.0,0.4,-0.8290094566828076,0.35158328778772063,1.9284689841077916,True
9,115.90270983458542,115.79342190222657,33.21500408572864,0.8001348638571788,0.06996108042471935,0.42840441864487616,1.0,0.4,-3.9701491520398684,0.3516568590495321,1.928472769811016,True
4,115.89264473983988,115.78004859386456,32.91091592647332,0.8064447239279149,0.07062075740026412,0.4307216144801652,1.0,0.4,-0.8254266333460387,0.34995779881688804,1.9284747665863293,True
0,115.89230749488688,115.78029137190401,32.81837187960135,0.808246224086525,0.07082778567480456,0.430930165951175,1.0,0.4,-0.8246475313712475,0.3494097468815258,1.9285013440315426,True
6,115.90291804966131,115.7934127313293,33.48202760861041,0.7947664777181301,0.06938765096779695,0.4289903564790829,1.0,0.4,-0.8304915074901708,0.35315907838946736,1.928566835429965,True
