,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
3,90.3638093568241,88.51857436650882,24.397157983750773,0.9630715426296491,0.13342589945536576,0.4420377680145964,0.00018008183011334095,0.9999601231883132,0.12058897464804082,0.14763513361191322,1.8781835372199485,True
1,90.38219673521327,88.59135381517771,24.16207543895313,0.9672173106281075,0.13468098813697635,0.4658115357174755,1.0819204707072668e-05,0.9950767069282858,-0.3594820416503178,0.30992143464936933,1.8787290744778715,True
8,90.36806241227201,88.5332271463034,24.111443523222004,0.9601924032346772,0.1366078175838523,0.34545115733464127,0.0,1.0,0.050302872484523364,0.8025290339589033,1.8921746375528152,True
5,90.36818323163868,88.5333707928623,24.111319178309884,0.9601936717545505,0.13660846616398867,0.3455341157713484,0.0,1.0,0.8120668382676497,0.5178916161213923,1.8921746379934745,True
7,90.3680869404023,88.53336080370357,24.111933994203678,0.960187706070952,0.13660583624753192,0.34520498321395565,0.0,1.0,0.3121440308527066,0.5421260161393441,1.8921746400459951,True
9,90.36713284151743,88.53357726510326,24.110431570258168,0.9602222667523486,0.1366119237628875,0.34599799020792976,0.0,1.0,0.074744461238756,0.5962277980003987,1.8921746595340392,True
4,90.3699648273154,88.53258764854654,24.113349095359776,0.9601267543346409,0.13660091898846274,0.3454801153204101,0.0,1.0,0.3399003325302979,0.5916570465344961,1.8921746986873236,True
2,90.36642185447381,88.53447700977365,24.099947271574862,0.9605661205644072,0.13665487683847607,0.34542582693150437,0.9904883885353797,0.40170172872965965,-0.02958403793484989,0.0,1.892175265459899,True
6,90.3600545493896,88.53145248630786,24.10146499420509,0.9605347103296463,0.1366469208984809,0.33880188639307096,0.0,0.9638656063361495,0.5136821615633413,0.3296840403342667,1.8921762846037748,True
0,90.3633820311046,88.5321600666746,24.128601478890783,0.9596862810333028,0.13653417184460423,0.35821290891865876,0.0,0.7272202890677307,-0.1255800049016268,0.0,1.8921785111930391,True
