,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
3,76.20000581559285,74.99999139000826,19.97024023842264,0.6210924980321741,0.04975036705073272,0.8694144180515287,0.03457108132594024,0.40000064475907104,0.9295577818718074,0.008603296157313551,6.058909281099224,True
9,76.22405042595616,74.79196335214606,19.902966333869305,0.6149735403840129,0.05035349620944552,0.8662975072294833,7.673016898305942e-05,0.40362939936536113,1.2433925383514364,0.12371648321163593,6.078647724141563,True
4,76.20955227684715,74.65295004916833,19.911632463970395,0.6167294537331385,0.05034776424401155,0.874177220432326,0.000246899461843743,0.4542707999881746,1.0424302110242087,0.8315295715539811,6.09571468719449,True
5,76.00000000230567,75.19999999499694,19.976779778990295,0.7523329717960572,0.034961771041256334,0.8143356023174633,0.4293621275133314,0.4,0.840410971360763,0.3093388791700895,6.634902143789203,False
1,75.99999999470634,75.00000000111335,19.964375360451434,0.9512959942553374,0.023460782059740747,1.4514164114196904,0.9439484231790995,0.4,0.7987247979954896,0.6044480063073401,7.198870806299952,True
2,75.99999999670736,75.1999999977926,19.65587235072312,1.0,0.024539360180443743,1.963813231279892,0.8322721201880664,0.4,0.8913358954764705,0.5623447163998979,7.227229533423672,True
0,75.80000000209111,74.99999999070216,19.723984154758487,1.0,0.02333397703973739,1.6454156628922527,0.9942024553006511,0.4,0.8208105007759935,0.6075616676152414,7.236798400302362,True
6,75.8938643186231,75.29381493555434,19.795499499384487,0.8464771217619127,0.027482514203465525,0.47042197854434026,1.0,0.5094568254343865,1.0763444201494874,0.5201678051808932,7.982926461192073,False
7,75.85602687212013,75.10624053926546,19.686983465205333,0.5570363709839063,0.05911847638961446,0.8766163914025173,0.0,0.4,0.9626647827721969,0.95,10.039744641513677,False
8,75.85594329316429,75.10624434835955,19.68718776956341,0.5570338730219437,0.05911826670392181,0.8766323726088192,0.0,0.4,1.4142042090170608,0.95,10.03974464994234,False
