,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
2,47.70096257774634,47.66545980549359,15.088994851600573,0.5851817129846245,0.18403108401786106,1.046889125570799,0.23934392363045062,0.4,0.7416976486876807,0.045636766916818575,1.9449746931859022,True
0,47.70090682953313,47.66543033837009,15.089299205184773,0.5851824153641765,0.18402098361917818,1.0468974465134804,0.239573477650264,0.4,0.7418040085433687,0.04566982965674882,1.9449746956131189,True
3,47.70091446004631,47.665551939960075,15.089237230566408,0.5851783518079737,0.1840284771729604,1.0468899935600369,0.2394329011320739,0.4,0.7417032928348622,0.0456462137661311,1.944974696145158,True
6,47.70090478722455,47.6654016157879,15.089241121710996,0.5851775480121962,0.18402867927296568,1.046885650419707,0.2392111248061241,0.4,0.7416496782075029,0.045630902099051955,1.944974696717789,True
4,47.70101000465304,47.665430082026525,15.088883063965199,0.5851958527245482,0.18402554302575921,1.0468979179016338,0.23964216251674383,0.4,0.7415943304510586,0.04566968424786839,1.9449746994835384,True
8,47.70129631896801,47.66535062103667,15.088926137537428,0.585178399283692,0.18404272767731217,1.0468698514670898,0.23873991191729227,0.4,0.7418899252914936,0.04556743895062659,1.9449747508502822,True
7,47.7013324681939,47.665137472026004,15.08943045264913,0.5851683124670698,0.18403373482960764,1.0468555730407136,0.23883399836505742,0.4,0.742063521777278,0.04558753823766289,1.9449747808851565,True
5,47.70126638191209,47.66546066691628,15.098370499872463,0.5851343620330894,0.18374728230973789,1.0471816400489662,0.24679172853814876,0.4,0.742839334978212,0.046580021134544465,1.944978383995053,True
9,47.76843745420103,47.6888131362651,14.469014734170859,0.5810064391716366,0.20466157383028125,1.036203916013607,0.0,0.7147755092474252,0.7350062218271957,0.0,1.9936105962437816,True
1,47.768439371677424,47.68881366100986,14.469014628534834,0.5810062321117381,0.20466163766414086,1.0362039222653472,0.0,0.4153641009936422,0.7132406230543527,0.0,1.993610596245522,True
