,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
9,37.0354486705104,36.39170120655578,10.211948522958114,0.7767520199437421,0.11510731237656056,0.4406467296629592,1.0,0.4,-2.9737136230516947,0.23075467963820379,2.2742144256530548,True
5,37.03542959947789,36.39172810881818,10.21194636119175,0.7767443988666586,0.11510891177637501,0.4406487616371648,1.0,0.4,-2.9737280234382966,0.23074126575083326,2.274214425751709,True
6,37.03545350357328,36.39172572235266,10.211740667010258,0.7767499706696791,0.11511087494609187,0.4406368100159807,1.0,0.4,-2.973618848714829,0.23075744378102592,2.274214436166936,True
8,37.03543989913112,36.39180846992492,10.211949963316522,0.7767340823528273,0.11511135342651987,0.4406472554843942,1.0,0.4,-2.9737372922602296,0.23072465184680868,2.274214436986577,True
1,37.03545403365974,36.39171639621254,10.21177557859809,0.7767698655212871,0.11510791405765348,0.4406748229241873,1.0,0.4,-2.9737721627964584,0.230770373655511,2.274214441147366,True
3,37.03550542229847,36.391782423885346,10.21202810198318,0.7767762570300836,0.11509848412353571,0.44071524081155755,1.0,0.4,-2.9735968994436344,0.23081923059794177,2.2742144606223005,True
2,37.03551114276969,36.39176847902353,10.211676707319269,0.77678956217002,0.1151083781830059,0.44061331644611523,1.0,0.4,-2.9735122115970536,0.23075059407612244,2.2742144609650654,True
4,37.035483714572365,36.39212354518113,10.212196995179088,0.7767682057170501,0.11509256937820075,0.4406899585853881,1.0,0.4,-2.9737293381249073,0.23086528947888843,2.2742145701503516,True
7,37.035570031126625,36.391967453956426,10.210447701290917,0.7768266679266879,0.11512701618272969,0.44044763558887834,1.0,0.4,-2.9733352957040857,0.2307228029169268,2.2742147623772384,True
0,37.03543307498656,36.39178599513233,10.209609345897285,0.7769066220161968,0.1151320569261553,0.44033646062881837,1.0,0.4,-2.9730857847844616,0.23072595286897785,2.2742151224982385,True
