,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
5,76.89189341325857,76.48721684345328,23.915053441679433,0.9519503997606324,0.09661290089200218,0.858852155938918,0.382679026256761,0.4,-1.0062188622159476,0.1293112624798216,1.5978892397391515,True
8,76.89262200202849,76.48693391254962,23.915301296550627,0.9519471122654968,0.09661135240672003,0.8585208187225807,0.3826767248953571,0.4,-1.0064034439594924,0.12931754718518673,1.5978892544367056,True
7,76.89118642129611,76.48730459480437,23.917830238474938,0.951844281029554,0.09659698154771512,0.8580467541966288,0.38323897979840343,0.4,-1.0062230652868847,0.12945079490169203,1.597889291288705,True
3,76.89281932758446,76.48740451124517,23.917728148186622,0.9518011344115681,0.09660411914458847,0.8584626368390427,0.3830222558687269,0.4,-1.0062908658105376,0.12937297449553734,1.5978893173701976,True
6,76.89565869767368,76.48666011267794,23.912255692988104,0.9520627173968231,0.0966332012241634,0.8588022542340166,0.3816954756634119,0.4,-1.00623978453147,0.1290800831367934,1.5978896035008063,True
9,76.8911795512609,76.48712024064756,23.908969182319687,0.9521297406573767,0.09665130321040392,0.8642063896269311,0.3813643012903819,0.4,-1.005863394762495,0.12898641734086758,1.5978899269125277,True
0,77.0432666366452,76.5732319841315,21.6562841054496,0.9710078096858883,0.11768521992873361,1.5771744134915766,0.0,0.4,-0.572977373124551,0.4879082950636929,1.7901971470525935,False
4,77.04363942075592,76.57344019932584,21.6559708196378,0.970984072241932,0.11768767214712651,1.5784925104989411,0.0,0.5259910664352402,-1.1830841268658359,0.5857926165546024,1.790197166151699,True
1,77.03805276065606,76.56726741247545,21.356141718529727,1.0,0.1175552012362,0.5364365058832524,0.0,0.7127012436405038,-0.7784659210920906,0.0,1.7925209944435827,True
2,77.03796185140709,76.56722783330567,21.356220802591658,1.0,0.1175545837740286,0.3901610177301599,0.0,0.7680881548199423,-0.7489652323278384,0.030375698508828042,1.7925209948748,True
