,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
1,68.73126703403976,69.17803580894872,21.030672048158618,0.4137801268392652,0.11434609585081898,-0.26748631571557574,1.0,0.8496518891892598,0.39519053969235335,0.1827308968199506,1.1145015000075547,True
3,68.73123026429705,69.17789081131669,21.03109990841191,0.41376515625629057,0.11434279847301651,-0.2674742822373563,1.0,0.8496622706673699,0.39540976133521344,0.18273853445309143,1.1145015001731884,True
0,68.73117151333129,69.17797486861409,21.03210144695593,0.4137444529075796,0.1143323555786987,-0.2674815436654792,1.0,0.8497108143960137,0.39516911293083967,0.18276731531790005,1.1145015039303303,True
8,68.73123447342789,69.17836072530152,21.030730485440998,0.413747851880003,0.11434809688554243,-0.2674000153724061,1.0,0.8500110419550452,0.39546107039228934,0.18269354708785376,1.114501507766601,True
5,68.7313296755213,69.17822614115771,21.02897967741197,0.4137793160782193,0.11437090079540939,-0.2674472855565903,1.0,0.8497518740547493,0.3958020589716294,0.18265765255900815,1.114501508928,True
9,68.7312158182356,69.17795676386112,21.030910529980765,0.41377438902940444,0.11433155127339763,-0.26738890178462377,1.0,0.8501348820084631,0.39368386110163317,0.18273184258193897,1.1145015186256764,True
2,68.73131024343546,69.1788313571378,21.031366669889767,0.4137392302879729,0.11434420981599266,-0.2674270525626856,1.0,0.8502404186656742,0.3954510542260072,0.18267114447265506,1.1145015320666523,True
6,68.73125318005974,69.17840468362603,21.028057547683645,0.413871221992933,0.11436253670560052,-0.26755093455326623,1.0,0.8492069787138312,0.394069924331578,0.1827311445340811,1.1145015353407857,True
4,68.731546355084,69.17808281465014,21.032528305022076,0.4138017537173424,0.11432675472104933,-0.2675600693994509,1.0,0.8488964613228182,0.39399447775236757,0.18283500451542153,1.1145015510793153,True
7,68.73149471976195,69.17813696077557,21.029131442435315,0.41373533571781196,0.11440422459602306,-0.26762584882702156,1.0,0.8488484973454379,0.40008525815340007,0.18264520307254345,1.1145016143245514,True
