,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
4,77.48183475913116,77.4732520105476,25.23862737148512,0.6901412021011427,0.13258004931419412,1.6372406658477006,0.6829045062291119,0.4,0.7588723467160705,0.13380588783262512,1.3252510867225618,True
5,77.48178630804169,77.47334771743047,25.238047317603037,0.6901568841878214,0.1325806170395752,1.6372735771081972,0.683154239520391,0.4,0.7588514583696923,0.13383783988571002,1.325251089233175,True
1,77.48198547285102,77.4734977001606,25.23763687583987,0.6901944156188478,0.13258410699942308,1.6372290587796792,0.6825146199059589,0.4,0.7588700854029694,0.1337515977085593,1.3252510926691157,True
7,77.48183759030726,77.47334588816649,25.23879708798913,0.6901577258823693,0.13258447068087137,1.637271604273013,0.6824265764175896,0.4,0.7589975215521891,0.13372984778468985,1.325251097580389,True
2,77.4819382381557,77.4729083077005,25.23869743066709,0.6901409412029661,0.1325800020355295,1.6372107133750693,0.6828679176511867,0.4,0.7590121494491937,0.13380273372540594,1.32525110605554,True
3,77.48143049607255,77.47364247543699,25.23827821701801,0.6901708332908699,0.1325750321553227,1.6372338413534122,0.6831250262703149,0.4,0.759002096850886,0.1338638970337424,1.325251107863097,True
6,77.48150663114872,77.47292700634183,25.23801086658575,0.6902139519771048,0.13258273906069895,1.6373245219552974,0.6818268558166707,0.4,0.7593493797421713,0.13368599080523264,1.3252511885260954,True
8,77.48209596403795,77.47210366233699,25.239779049060786,0.6900903871297335,0.13259726176923975,1.636893179119147,0.6815295570326771,0.4,0.7578662877502335,0.1335539139041629,1.3252514028452724,True
9,77.48355749929925,77.47097813775035,25.231364810459716,0.6903237354018185,0.13263353077108014,1.6370116547341387,0.6808849620941144,0.4,0.7584326815762904,0.13344571670349814,1.325251724186246,True
0,77.39308236278818,77.41465265832115,22.889422724992986,0.7196280407575693,0.16137848291594867,1.5455795710515425,0.0,1.0,-0.40521423952991387,0.3290957950361124,1.4055737354323983,True
