,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq,accepted
9,37.40000002016362,36.99999999711967,9.784479972663872,0.9999817158348733,0.10743404870942536,-0.01850618487929425,0.47697542783804553,0.4,1.5808066466304185,0.1195466578522234,2.6043020063663196,True
1,37.399999998832534,36.999999995222446,9.362279713697433,1.0,0.11495085102623309,0.23287129392399564,0.47905764393891287,0.4,1.4363651231661978,0.1048998719639798,2.643173108020733,True
8,37.39999999557198,36.99999999495556,9.932957771121654,0.9998023427102336,0.0997373375930421,-0.055208195426863255,0.8832422124294459,0.4,1.562148150155261,0.2481037559782265,2.671013788202078,True
6,37.39999999948391,37.000000004348884,9.90380973519408,0.9797890235405451,0.10191652991947937,0.09178434543029655,0.9729100541751359,0.40715160297107594,1.5198540377902465,0.2514643519217783,2.6822638925215254,True
5,37.40000000144673,36.99999999899621,10.215607704800325,0.9999801537521308,0.09619361957870042,0.25777338676676703,0.8270815328120343,0.4,1.1099775845478501,0.2436246075791003,2.7536798310502646,True
3,37.20000000392585,36.799999995296,9.978622280721071,1.0,0.10143937750276409,0.6006232842785303,0.7276071745711822,0.41169599335013235,1.2157813831813036,0.19607888298971282,2.7702734831559814,True
0,37.19999999944491,36.999999998034205,9.512240815614492,1.0,0.10722866403534002,0.692776214986217,0.8854059147127098,0.5715732023636613,1.3819081164422,0.19762054298512227,2.7750494339262852,True
2,37.400000001217016,36.99999999882369,9.368000512720972,1.0,0.10851137922215415,0.7264690002691279,0.829646738502322,0.7157903268820746,1.0590451428007286,0.15844393252426078,2.7925949574907976,True
4,37.39999999825533,36.99999999885012,9.549138259689244,1.0,0.10176916338423314,0.4525431356787073,0.9919850569879242,0.8614280099824645,1.1017320254728247,0.19398989056826013,2.812685324902721,True
7,37.60000000068594,36.799999996302255,10.165839822458183,0.997024121838817,0.09743016468656597,0.0452813497408113,0.9984776423919243,0.4002489884778129,1.1766521224798088,0.2572205584973403,2.926913047715689,True
