,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,51.16646789030507,50.29346799590629,19.778802440964046,1.0,0.02023744029421634,2.209654974166044,0.5264404398567772,0.8348320724405479,1.1608149116028492,0.6460437590431807,1.9084852814746673
Basinhopping,51.166467890681176,50.29346799522217,19.778802442496637,1.0,0.020237486141246132,2.209654974166044,0.5264404334968904,0.8348320712714302,1.1608149115415294,0.6460437655515686,1.9084852811816995
