,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,45.90058043083337,46.032548595027706,14.76453937014517,0.5590811830930658,0.07462961943452155,0.5132160446105781,0.02863596395529698,1.0,0.09535419509787289,0.03183117805232656,1.8830377174676174
Basinhopping,45.90699536605234,46.02840738088841,14.780616780609067,0.5585278257808336,0.07454378067039269,-5.770330132098353,0.033527079235063525,0.7629740813178597,1.8239069025819894,0.04135573819825199,1.882367578402455
