,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,60.363193844997,60.226072099356365,18.053941088441782,0.6939841516619337,0.03184957311304228,0.11948008344652797,0.10043655008351038,0.768855353476605,0.23133152922597106,0.1634204724309603,1.4584772532989956
Basinhopping,60.36320376716319,60.22601549832623,18.052241709152135,0.694040331824165,0.03185321978237691,0.11942279576488367,0.10041507214056754,0.7690715840308543,0.23049608640807895,0.16337728979962646,1.4584771273958828
