,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,85.7382785377462,86.4088377500004,20.255671920804577,1.0,0.10811667715113141,0.0244068661716706,0.12741029231782533,1.0,0.04447218072046206,0.034594623858637055,1.4332967188050076
Basinhopping,85.7877517098773,86.39279639569938,26.386005388647522,0.5421588955366369,0.12205070157487401,1.1209589636789437,0.0840724754286389,0.7366434193550134,0.45445596263727195,0.017110985517590473,1.0958833456000117
