,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,29.74213968575071,30.271288459895334,11.961888532594582,0.5603946494138997,0.05837333779553699,0.4728497691668657,0.260280110001168,0.5393024882297774,-0.6123358939733263,0.3332249318366363,1.6479763222456296
Basinhopping,29.742035424644886,30.27116714791436,11.961797967557098,0.5603529974741221,0.058377166891196514,0.4728588384888815,0.26027666363862334,0.5393380326391648,-0.6125084373335816,0.3331972517731664,1.6479762282980583
