,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,127.25199382959194,126.2699232431026,36.02672778701414,0.6311567124673827,0.05494615638601694,0.6330635779400138,0.27767106283721515,0.4403386819786085,0.24093754035552897,0.21872361179314942,1.0667319628832663
Basinhopping,127.25144875720073,126.26565650757026,36.03775204883392,0.6312612401078384,0.054885700355852496,0.6337634781050165,0.2779726005328933,0.4402423049761899,0.24117553549525833,0.21915735605154343,1.0667317316813638
