,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,40.91515247606861,40.13232320580841,11.146506790132415,0.8394813959376493,0.08545269166764617,0.30897465482486486,0.08903089840934245,1.0,-0.10061749074583738,0.08190789315881306,1.4767934974911936
Basinhopping,40.915155837104386,40.13230411330124,11.146736761781742,0.8394785874411015,0.08545035547931724,0.30894369324140203,0.08903361916897207,1.0,0.22736394917157993,0.08190831443082609,1.4767934960065812
