,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,70.10046074755674,70.45275001246814,20.556713239034295,0.8407306260910415,0.09440692045681981,-0.40588852466020325,0.0010531481778599317,0.9999999980644988,8.705137781293964e-05,0.5889874047456677,3.213082097488418
Basinhopping,69.94513259695113,70.46237087181295,21.717225632098067,0.8049428324161418,0.09095765504327528,-0.3736196403754026,0.0021127758896352794,0.42337115799773023,1.469787515994672,0.2847108851437952,3.181908742039881
