,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,70.50126830003896,69.52161282042262,20.083979414872484,0.9223018626147296,0.12211922559441579,-0.8349427988427022,0.0013116494002834002,0.9038562209420302,0.08837427035422163,0.5377149140702451,3.4514122019484237
Basinhopping,70.50126829991311,69.52161282042663,20.08397941480556,0.9223018625800872,0.12211922651644133,-0.8349427987953594,0.001311649843271259,0.9038562206329492,0.08837427076677824,0.5377149141236439,3.4514122018980253
