,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,70.0396459639748,70.62601731266973,21.768427799096084,0.5657440643166882,0.025537808398017274,-0.6105319526806259,0.0376082710939331,1.0,-0.2934948508642887,0.06517033672865166,2.745862941041426
Basinhopping,70.03294511772867,70.62087188098988,21.748502735638535,0.5653925825086866,0.02559753862759542,-0.6085065522791776,0.04073615293476495,0.8035129266794028,-1.4568569072216406,0.07959614343944549,2.7377743368079086
