,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,126.21671220938103,126.37001319042172,31.203533018454003,1.0,0.06907881307762638,-0.03153156220941086,0.11800469608231141,1.0,-0.03447800745297563,0.051379354234204554,1.1776325922805964
Basinhopping,126.22802628400981,126.37505908795036,33.33448103353089,0.878170650234927,0.06918997002878782,-10.764453255492404,0.11911837431350612,0.8583706480805198,1.8085133249720744,0.05236834482373829,1.1564136335004331
