,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,88.38269025494253,88.14169379871484,26.140794617613295,0.5879510480730925,0.12049814355375545,0.3822116077114023,0.0,0.8797942157330833,0.009153288774058002,0.0,2.2580696957373365
Basinhopping,88.27275767141737,88.30816116679443,28.511702002397573,0.5851728001548041,0.10226376101592485,0.3742131809228576,0.11826792927642783,0.649942577395618,0.34736348893095964,0.03344152011170535,2.0115345356981575
