,mux,muy,Re,q,I,roll,bulge_scale,bulge_q,bulge_roll,bulge_frac,chisq
Gradient Descent,57.696840548586145,57.590174917411986,16.40702254072872,0.8974006095768237,0.13277429367974752,0.08667319848068095,0.003308340515038648,0.4,-0.4246746303581956,0.3507456322082509,2.234430543425451
Basinhopping,57.69684054517112,57.590174912528376,16.407022541637048,0.8974006046439819,0.13277430464046813,0.08667319823372702,0.003308432204217372,0.4,-0.42467463032820546,0.35074563267787473,2.234430541918897
